comune,mese,tot_rsu
CANDELA,2016-04-01,0.13856907844846159
CANDELA,2016-05-01,0.18787545348886894
CANDELA,2016-06-01,0.24957512734122483
CANDELA,2016-07-01,0.3111037143413632
CANDELA,2016-08-01,0.5088204512175649
CANDELA,2016-09-01,0.4973695507131349
CANDELA,2016-10-01,0.42901431819828645
CANDELA,2016-11-01,0.21446508351803684
CANDELA,2016-12-01,0.1695758716404007
CANDELA,2017-01-01,0.09150649365406603
CANDELA,2017-02-01,0.049835335407957204
CANDELA,2017-03-01,0.02267208716421737
CANDELA,2017-04-01,0.06260811382736173
CANDELA,2017-05-01,0.09647986101386676
CANDELA,2017-06-01,0.12973459913357638
CANDELA,2017-07-01,0.09063473121523127
CANDELA,2017-08-01,0.13910590087234626
CANDELA,2017-09-01,0.21294537564656135
CANDELA,2017-10-01,0.28277828517525455
CANDELA,2017-11-01,0.1500681445796202
CANDELA,2017-12-01,0.072133876232255
CANDELA,2018-01-01,0.042664773309281694
CANDELA,2018-02-01,0.036550275756816665
CANDELA,2018-03-01,0.06404907620130729
CANDELA,2018-04-01,0.0775654747913691
CANDELA,2018-05-01,0.1588724692135834
CANDELA,2018-06-01,0.12523510050144002
CANDELA,2018-07-01,0.11620387563832225
CANDELA,2018-08-01,0.146253164240368
CANDELA,2018-09-01,0.1997642258923324
CANDELA,2018-10-01,0.17539750259160172
CANDELA,2018-11-01,0.14546062379103958
CANDELA,2018-12-01,0.13347240329733015
CANDELA,2019-01-01,0.10162462730248449
CANDELA,2019-02-01,0.022444457318087075
CANDELA,2019-03-01,0.030732623139834495
CANDELA,2019-04-01,0.03855239739643196
CANDELA,2019-05-01,0.07655625179168475
CANDELA,2019-06-01,0.09126508930137608
CANDELA,2019-07-01,0.286463035360869
CANDELA,2019-08-01,0.4076910986147154
CANDELA,2019-09-01,0.25174793802590856
CANDELA,2019-10-01,0.11557065117951741
CANDELA,2019-11-01,0.08100331190580295
CANDELA,2019-12-01,0.2501858952734615
CANDELA,2020-01-01,0.2190409794205671
CANDELA,2020-02-01,0.14886307916214978
CANDELA,2020-03-01,0.01936848183217458
CANDELA,2020-04-01,0.015203431833300396
CANDELA,2020-05-01,0.03170066745520194
CANDELA,2020-06-01,0.19137784006854192
CANDELA,2020-07-01,0.28710655153715375
CANDELA,2020-08-01,0.27853326061024314
CANDELA,2020-09-01,0.23296535053631404
CANDELA,2020-10-01,0.17092462887041407
CANDELA,2020-11-01,0.19472336267172063
CANDELA,2020-12-01,0.1692698173512126
CANDELA,2021-01-01,0.24709253292099786
CANDELA,2021-02-01,0.15072773680313759
CANDELA,2021-03-01,0.11273351111155085
CANDELA,2021-04-01,0.09250559062776259
CANDELA,2021-05-01,0.3844797085077838
CANDELA,2021-06-01,0.5510948106762175
CANDELA,2021-07-01,0.5224978802464544
CANDELA,2021-08-01,0.3016426700789523
CANDELA,2021-09-01,0.13390402368021218
CANDELA,2021-10-01,0.12172817654276205
CANDELA,2021-11-01,0.1056871965115322
CANDELA,2021-12-01,0.2224851532404697
CANNOLE,2014-03-01,0.07461525190690516
CANNOLE,2014-04-01,0.06355149233025079
CANNOLE,2014-05-01,0.15137089559664796
CANNOLE,2014-06-01,0.24275802556693304
CANNOLE,2014-07-01,0.4695800227624676
CANNOLE,2014-08-01,0.7617763158285604
CANNOLE,2014-09-01,0.7930773429685024
CANNOLE,2014-10-01,0.7199848595029088
CANNOLE,2014-11-01,0.25893653599565136
CANNOLE,2014-12-01,0.15383299068363449
CANNOLE,2015-01-01,0.12806065908749037
CANNOLE,2015-02-01,0.09988006950335006
CANNOLE,2015-03-01,0.0585993690811497
CANNOLE,2015-04-01,0.05444863814059215
CANNOLE,2015-05-01,0.14798105611198814
CANNOLE,2015-06-01,0.25649752913681173
CANNOLE,2015-07-01,0.5553738570172155
CANNOLE,2015-08-01,0.7771103719394106
CANNOLE,2015-09-01,0.7890514050309375
CANNOLE,2015-10-01,0.6736844736575269
CANNOLE,2015-11-01,0.2325591943807307
CANNOLE,2015-12-01,0.1155888925990391
CANNOLE,2016-01-01,0.09242216700961564
CANNOLE,2016-02-01,0.09257185393171256
CANNOLE,2016-03-01,0.08228655046239818
CANNOLE,2016-04-01,0.12245522379764369
CANNOLE,2016-05-01,0.15715078194637863
CANNOLE,2016-06-01,0.36747678653232013
CANNOLE,2016-07-01,0.5565557377749498
CANNOLE,2016-08-01,0.80590345622275
CANNOLE,2016-09-01,0.7967739324250406
CANNOLE,2016-10-01,0.6567363821372207
CANNOLE,2016-11-01,0.22017460212793347
CANNOLE,2016-12-01,0.1036023198902411
CANNOLE,2017-01-01,0.06224043625247725
CANNOLE,2017-02-01,0.0469957643889163
CANNOLE,2017-03-01,0.06387104567153142
CANNOLE,2017-04-01,0.3030865832309732
CANNOLE,2017-05-01,0.40338384689722995
CANNOLE,2017-06-01,0.47253579912961885
CANNOLE,2017-07-01,0.4547173706075056
CANNOLE,2017-08-01,0.7100001501260567
CANNOLE,2017-09-01,0.7512395056033174
CANNOLE,2017-10-01,0.6222246456867944
CANNOLE,2017-11-01,0.2551222247451165
CANNOLE,2017-12-01,0.10560784508979486
CANNOLE,2018-01-01,0.07078110173936408
CANNOLE,2018-02-01,0.04351502905229485
CANNOLE,2018-03-01,0.07032970600360042
CANNOLE,2018-04-01,0.10587911647115515
CANNOLE,2018-05-01,0.19448314061026134
CANNOLE,2018-06-01,0.3029277556823115
CANNOLE,2018-07-01,0.5154470018163166
CANNOLE,2018-08-01,0.798221258112558
CANNOLE,2018-09-01,0.7827824057342408
CANNOLE,2018-10-01,0.6896124187434292
CANNOLE,2018-11-01,0.2706323364398851
CANNOLE,2018-12-01,0.1571746868759438
CANNOLE,2019-01-01,0.09965676149370326
CANNOLE,2019-02-01,0.06556595216666855
CANNOLE,2019-03-01,0.09940864148298487
CANNOLE,2019-04-01,0.14408764991678524
CANNOLE,2019-05-01,0.21734648891268551
CANNOLE,2019-06-01,0.21270096513084077
CANNOLE,2019-07-01,0.38168102724123787
CANNOLE,2019-08-01,0.7167961136815537
CANNOLE,2019-09-01,0.7623789363515906
CANNOLE,2019-10-01,0.6721022628524331
CANNOLE,2019-11-01,0.2815637420879933
CANNOLE,2019-12-01,0.16824651868692928
CANNOLE,2020-01-01,0.1325279174212185
CANNOLE,2020-02-01,0.12422295168574979
CANNOLE,2020-03-01,0.10104337872789698
CANNOLE,2020-04-01,0.0990981827826031
CANNOLE,2020-05-01,0.1386968257826347
CANNOLE,2020-06-01,0.1912519374904509
CANNOLE,2020-07-01,0.35706420889683166
CANNOLE,2020-08-01,0.5753188404511272
CANNOLE,2020-09-01,0.6043032987299681
CANNOLE,2020-10-01,0.6167309490204961
CANNOLE,2020-11-01,0.3439025131760264
CANNOLE,2020-12-01,0.29630104176737726
CANNOLE,2021-01-01,0.19846141601408124
CANNOLE,2021-02-01,0.15079029374318165
CANNOLE,2021-03-01,0.17688961783645932
CANNOLE,2021-04-01,0.16264802089531108
CANNOLE,2021-05-01,0.3223480077212287
CANNOLE,2021-06-01,0.35622001171244017
CANNOLE,2021-07-01,0.5636706996870364
CANNOLE,2021-08-01,0.7200787151952124
CANNOLE,2021-09-01,0.7493076753124474
CANNOLE,2021-10-01,0.6568271298399253
CANNOLE,2021-11-01,0.40201342477316926
CANNOLE,2021-12-01,0.28630088371513374
CANOSA DI PUGLIA,2014-03-01,0.38918421703947065
CANOSA DI PUGLIA,2014-04-01,0.4471727662075984
CANOSA DI PUGLIA,2014-05-01,0.5924967462782182
CANOSA DI PUGLIA,2014-06-01,0.6963348551265014
CANOSA DI PUGLIA,2014-07-01,0.720342691176472
CANOSA DI PUGLIA,2014-08-01,0.7628344829796665
CANOSA DI PUGLIA,2014-09-01,0.7828840521689723
CANOSA DI PUGLIA,2014-10-01,0.7579518474192384
CANOSA DI PUGLIA,2014-11-01,0.680120559592669
CANOSA DI PUGLIA,2014-12-01,0.5621145411865964
CANOSA DI PUGLIA,2015-01-01,0.5468760318829028
CANOSA DI PUGLIA,2015-02-01,0.4604879148181568
CANOSA DI PUGLIA,2015-03-01,0.4513651157857022
CANOSA DI PUGLIA,2015-04-01,0.3794227175814812
CANOSA DI PUGLIA,2015-05-01,0.5047717390324947
CANOSA DI PUGLIA,2015-06-01,0.6211133295637583
CANOSA DI PUGLIA,2015-07-01,0.74246004284461
CANOSA DI PUGLIA,2015-08-01,0.7469409950593197
CANOSA DI PUGLIA,2015-09-01,0.7730720143077585
CANOSA DI PUGLIA,2015-10-01,0.7530121575477631
CANOSA DI PUGLIA,2015-11-01,0.7982567780070058
CANOSA DI PUGLIA,2015-12-01,0.7674744703157177
CANOSA DI PUGLIA,2016-01-01,0.671509914474074
CANOSA DI PUGLIA,2016-02-01,0.47716775317628923
CANOSA DI PUGLIA,2016-03-01,0.3712256329588017
CANOSA DI PUGLIA,2016-04-01,0.4329786948180329
CANOSA DI PUGLIA,2016-05-01,0.5154072181833383
CANOSA DI PUGLIA,2016-06-01,0.5887664347203141
CANOSA DI PUGLIA,2016-07-01,0.643850130456797
CANOSA DI PUGLIA,2016-08-01,0.7708311665907884
CANOSA DI PUGLIA,2016-09-01,0.7592468581107951
CANOSA DI PUGLIA,2016-10-01,0.7147576085794907
CANOSA DI PUGLIA,2016-11-01,0.5145287166036834
CANOSA DI PUGLIA,2016-12-01,0.3955135917903525
CANOSA DI PUGLIA,2017-01-01,0.33651076461528445
CANOSA DI PUGLIA,2017-02-01,0.2784587283153444
CANOSA DI PUGLIA,2017-03-01,0.32633101870590353
CANOSA DI PUGLIA,2017-04-01,0.3581129762390998
CANOSA DI PUGLIA,2017-05-01,0.5162481751562399
CANOSA DI PUGLIA,2017-06-01,0.5581089819984081
CANOSA DI PUGLIA,2017-07-01,0.6449850993305283
CANOSA DI PUGLIA,2017-08-01,0.6560647444668501
CANOSA DI PUGLIA,2017-09-01,0.6721772596870188
CANOSA DI PUGLIA,2017-10-01,0.6287330080585716
CANOSA DI PUGLIA,2017-11-01,0.5456493367665863
CANOSA DI PUGLIA,2017-12-01,0.41333883424999945
CANOSA DI PUGLIA,2018-01-01,0.43519477500166975
CANOSA DI PUGLIA,2018-02-01,0.3591355798272623
CANOSA DI PUGLIA,2018-03-01,0.4205168458570902
CANOSA DI PUGLIA,2018-04-01,0.3354339626781579
CANOSA DI PUGLIA,2018-05-01,0.5518537816998522
CANOSA DI PUGLIA,2018-06-01,0.6143939611474325
CANOSA DI PUGLIA,2018-07-01,0.7280857938868388
CANOSA DI PUGLIA,2018-08-01,0.7459549566188851
CANOSA DI PUGLIA,2018-09-01,0.7109490540079351
CANOSA DI PUGLIA,2018-10-01,0.6785450659946073
CANOSA DI PUGLIA,2018-11-01,0.6005354892820162
CANOSA DI PUGLIA,2018-12-01,0.5849118776855831
CANOSA DI PUGLIA,2019-01-01,0.5178485433296406
CANOSA DI PUGLIA,2019-02-01,0.39120591854592585
CANOSA DI PUGLIA,2019-03-01,0.38426939807934773
CANOSA DI PUGLIA,2019-04-01,0.4156829220097866
CANOSA DI PUGLIA,2019-05-01,0.6104678120764159
CANOSA DI PUGLIA,2019-06-01,0.6217280223505086
CANOSA DI PUGLIA,2019-07-01,0.704236587156955
CANOSA DI PUGLIA,2019-08-01,0.7093077592185271
CANOSA DI PUGLIA,2019-09-01,0.7567818904149034
CANOSA DI PUGLIA,2019-10-01,0.7404300102830523
CANOSA DI PUGLIA,2019-11-01,0.6700005120822395
CANOSA DI PUGLIA,2019-12-01,0.5681268285086177
CANOSA DI PUGLIA,2020-01-01,0.5425897682195531
CANOSA DI PUGLIA,2020-02-01,0.648656157013749
CANOSA DI PUGLIA,2020-03-01,0.7108976290985382
CANOSA DI PUGLIA,2020-04-01,0.6709859285859697
CANOSA DI PUGLIA,2020-05-01,0.6956739948531273
CANOSA DI PUGLIA,2020-06-01,0.6778198484297855
CANOSA DI PUGLIA,2020-07-01,0.7476843693965716
CANOSA DI PUGLIA,2020-08-01,0.6755143757188263
CANOSA DI PUGLIA,2020-09-01,0.7303289361846365
CANOSA DI PUGLIA,2020-10-01,0.7433424198069777
CANOSA DI PUGLIA,2020-11-01,0.7340524911896771
CANOSA DI PUGLIA,2020-12-01,0.7281411396895108
CANOSA DI PUGLIA,2021-01-01,0.6879166592919933
CANOSA DI PUGLIA,2021-02-01,0.6536754186055848
CANOSA DI PUGLIA,2021-03-01,0.6148004951843316
CANOSA DI PUGLIA,2021-04-01,0.5983257326727498
CANOSA DI PUGLIA,2021-05-01,0.6958609541312594
CANOSA DI PUGLIA,2021-06-01,0.6812434978315626
CANOSA DI PUGLIA,2021-07-01,0.6647874491229625
CANOSA DI PUGLIA,2021-08-01,0.6041933770603528
CANOSA DI PUGLIA,2021-09-01,0.5920048235247861
CANOSA DI PUGLIA,2021-10-01,0.5495701160837697
CANOSA DI PUGLIA,2021-11-01,0.4596794848003249
CANOSA DI PUGLIA,2021-12-01,0.3614888031632374
CAPURSO,2014-03-01,0.787956500648535
CAPURSO,2014-04-01,0.7766297449743435
CAPURSO,2014-05-01,0.8198199907221899
CAPURSO,2014-06-01,0.8098087572854976
CAPURSO,2014-07-01,0.8087991736020687
CAPURSO,2014-08-01,0.7888881518371144
CAPURSO,2014-09-01,0.8248485294479204
CAPURSO,2014-10-01,0.8272648103993443
CAPURSO,2014-11-01,0.8203249815043727
CAPURSO,2014-12-01,0.7949683450159746
CAPURSO,2015-01-01,0.797376008695125
CAPURSO,2015-02-01,0.7656984373899284
CAPURSO,2015-03-01,0.7717012511931226
CAPURSO,2015-04-01,0.7522606464973284
CAPURSO,2015-05-01,0.8057353225617788
CAPURSO,2015-06-01,0.8173465533325963
CAPURSO,2015-07-01,0.8236360275709285
CAPURSO,2015-08-01,0.8198249555192055
CAPURSO,2015-09-01,0.824028517470693
CAPURSO,2015-10-01,0.8658354214371485
CAPURSO,2015-11-01,0.877858212927715
CAPURSO,2015-12-01,0.8849629051107331
CAPURSO,2016-01-01,0.8726134759001078
CAPURSO,2016-02-01,0.8689330062738307
CAPURSO,2016-03-01,0.8766576568221836
CAPURSO,2016-04-01,0.8841608499040761
CAPURSO,2016-05-01,0.8898417187674177
CAPURSO,2016-06-01,0.8772321796068929
CAPURSO,2016-07-01,0.8612715195250323
CAPURSO,2016-08-01,0.8507746513214967
CAPURSO,2016-09-01,0.873899083534989
CAPURSO,2016-10-01,0.8812134673311269
CAPURSO,2016-11-01,0.8783330017463438
CAPURSO,2016-12-01,0.8516091155660028
CAPURSO,2017-01-01,0.8408347418042343
CAPURSO,2017-02-01,0.8252818928257875
CAPURSO,2017-03-01,0.8638313094731804
CAPURSO,2017-04-01,0.760878453010775
CAPURSO,2017-05-01,0.6536141451056537
CAPURSO,2017-06-01,0.25226521179575706
CAPURSO,2017-07-01,0.22879318625172218
CAPURSO,2017-08-01,0.18463320017712564
CAPURSO,2017-09-01,0.24433063711188505
CAPURSO,2017-10-01,0.3153222014930553
CAPURSO,2017-11-01,0.3709461659962376
CAPURSO,2017-12-01,0.3895904711200114
CAPURSO,2018-01-01,0.34692643866606654
CAPURSO,2018-02-01,0.21569409521203506
CAPURSO,2018-03-01,0.1622867558296487
CAPURSO,2018-04-01,0.14134278438117354
CAPURSO,2018-05-01,0.2456974712626705
CAPURSO,2018-06-01,0.22871518215759037
CAPURSO,2018-07-01,0.24037552874223264
CAPURSO,2018-08-01,0.21793271762876265
CAPURSO,2018-09-01,0.23517098555272034
CAPURSO,2018-10-01,0.2970713443481819
CAPURSO,2018-11-01,0.3342898609977259
CAPURSO,2018-12-01,0.38771972078299066
CAPURSO,2019-01-01,0.45095826077007606
CAPURSO,2019-02-01,0.5753601061431474
CAPURSO,2019-03-01,0.5785585049140797
CAPURSO,2019-04-01,0.6082074652443823
CAPURSO,2019-05-01,0.5525538352387317
CAPURSO,2019-06-01,0.5778035220049468
CAPURSO,2019-07-01,0.5337056498071764
CAPURSO,2019-08-01,0.44742228167296433
CAPURSO,2019-09-01,0.46135920078261466
CAPURSO,2019-10-01,0.4893917791247887
CAPURSO,2019-11-01,0.5345928888850071
CAPURSO,2019-12-01,0.5740468592607092
CAPURSO,2020-01-01,0.5613495788061985
CAPURSO,2020-02-01,0.5624721746723008
CAPURSO,2020-03-01,0.5545212328490222
CAPURSO,2020-04-01,0.5534971494814473
CAPURSO,2020-05-01,0.6257093516351362
CAPURSO,2020-06-01,0.6733322948160351
CAPURSO,2020-07-01,0.6985253643983826
CAPURSO,2020-08-01,0.6607472877144543
CAPURSO,2020-09-01,0.6402983188829817
CAPURSO,2020-10-01,0.6681584405827408
CAPURSO,2020-11-01,0.6946698361182085
CAPURSO,2020-12-01,0.7371696856514083
CAPURSO,2021-01-01,0.7212212592171923
CAPURSO,2021-02-01,0.6910597146799591
CAPURSO,2021-03-01,0.6621820622180585
CAPURSO,2021-04-01,0.6773230821671647
CAPURSO,2021-05-01,0.742852757092477
CAPURSO,2021-06-01,0.7241402586203274
CAPURSO,2021-07-01,0.7030964484653046
CAPURSO,2021-08-01,0.6298587076813874
CAPURSO,2021-09-01,0.6355976540173511
CAPURSO,2021-10-01,0.680064474397758
CAPURSO,2021-11-01,0.7317133521141606
CAPURSO,2021-12-01,0.7460986777328875
CARAPELLE,2014-03-01,0.23582237669551145
CARAPELLE,2014-04-01,0.3108426593378757
CARAPELLE,2014-05-01,0.38812347675805375
CARAPELLE,2014-06-01,0.5140242619505575
CARAPELLE,2014-07-01,0.41900880165978743
CARAPELLE,2014-08-01,0.438478571756891
CARAPELLE,2014-09-01,0.41189291393992633
CARAPELLE,2014-10-01,0.46740280679245405
CARAPELLE,2014-11-01,0.39608721168543054
CARAPELLE,2014-12-01,0.3190946853064205
CARAPELLE,2015-01-01,0.24171275939723474
CARAPELLE,2015-02-01,0.1694567994829211
CARAPELLE,2015-03-01,0.15042938771781175
CARAPELLE,2015-04-01,0.1726815650259178
CARAPELLE,2015-05-01,0.3486407646491338
CARAPELLE,2015-06-01,0.37698598670178646
CARAPELLE,2015-07-01,0.4292115768609994
CARAPELLE,2015-08-01,0.4957953146933694
CARAPELLE,2015-09-01,0.5679427663267788
CARAPELLE,2015-10-01,0.555940066821176
CARAPELLE,2015-11-01,0.37978768781820443
CARAPELLE,2015-12-01,0.29232169607200315
CARAPELLE,2016-01-01,0.2196148559217651
CARAPELLE,2016-02-01,0.19425575929438874
CARAPELLE,2016-03-01,0.21346279737401985
CARAPELLE,2016-04-01,0.29627323505070163
CARAPELLE,2016-05-01,0.3805223479401112
CARAPELLE,2016-06-01,0.3900333616863209
CARAPELLE,2016-07-01,0.3403356792665756
CARAPELLE,2016-08-01,0.3685004643241104
CARAPELLE,2016-09-01,0.37494015537305
CARAPELLE,2016-10-01,0.4441053799579113
CARAPELLE,2016-11-01,0.4102645608579426
CARAPELLE,2016-12-01,0.3613059089011379
CARAPELLE,2017-01-01,0.21622307118514447
CARAPELLE,2017-02-01,0.14561631426232044
CARAPELLE,2017-03-01,0.15614403323267187
CARAPELLE,2017-04-01,0.2543951693572552
CARAPELLE,2017-05-01,0.3672128917545509
CARAPELLE,2017-06-01,0.3738496744631608
CARAPELLE,2017-07-01,0.3427023450064964
CARAPELLE,2017-08-01,0.37541047252703574
CARAPELLE,2017-09-01,0.31377893365932813
CARAPELLE,2017-10-01,0.23920024680850416
CARAPELLE,2017-11-01,0.08164806609247839
CARAPELLE,2017-12-01,0.021250365284974034
CARAPELLE,2018-01-01,0.012511463034217496
CARAPELLE,2018-02-01,0.01980055147034281
CARAPELLE,2018-03-01,0.01567473948234297
CARAPELLE,2018-04-01,0.014432321956745526
CARAPELLE,2018-05-01,0.02086233053438744
CARAPELLE,2018-06-01,0.10310676851740194
CARAPELLE,2018-07-01,0.7674738532856674
CARAPELLE,2018-08-01,0.40595636603190494
CARAPELLE,2018-09-01,0.4134997606472475
CARAPELLE,2018-10-01,0.013747576185663985
CARAPELLE,2018-11-01,0.23256121215400508
CARAPELLE,2018-12-01,0.21973933494419134
CARAPELLE,2019-01-01,0.22454758764523763
CARAPELLE,2019-02-01,0.16717345747489495
CARAPELLE,2019-03-01,0.14652452411081313
CARAPELLE,2019-04-01,0.1507222719506977
CARAPELLE,2019-05-01,0.3156831965176175
CARAPELLE,2019-06-01,0.39287995620345983
CARAPELLE,2019-07-01,0.26562765791245907
CARAPELLE,2019-08-01,0.08643586302632021
CARAPELLE,2019-09-01,0.024613955255202845
CARAPELLE,2019-10-01,0.021391456362666983
CARAPELLE,2019-11-01,0.016683961373378353
CARAPELLE,2019-12-01,0.01531493337687692
CARAPELLE,2020-01-01,0.008724052338437123
CARAPELLE,2020-02-01,0.009339163913453689
CARAPELLE,2020-03-01,0.008206100854818928
CARAPELLE,2020-04-01,0.017559372868004183
CARAPELLE,2020-05-01,0.022081552752706634
CARAPELLE,2020-06-01,0.04582468639035794
CARAPELLE,2020-07-01,0.050877286171524275
CARAPELLE,2020-08-01,0.05154498055794638
CARAPELLE,2020-09-01,0.05696577695246195
CARAPELLE,2020-10-01,0.06434503296281663
CARAPELLE,2020-11-01,0.07802703645227184
CARAPELLE,2020-12-01,0.1026571330873994
CARAPELLE,2021-01-01,0.09569435123438712
CARAPELLE,2021-02-01,0.08020045924020927
CARAPELLE,2021-03-01,0.056258760650813026
CARAPELLE,2021-04-01,0.04825772461371451
CARAPELLE,2021-05-01,0.05299224300841646
CARAPELLE,2021-06-01,0.05931488384522507
CARAPELLE,2021-07-01,0.045742930697165826
CARAPELLE,2021-08-01,0.052337125308618615
CARAPELLE,2021-09-01,0.059798130462334446
CARAPELLE,2021-10-01,0.050761216810272444
CARAPELLE,2021-11-01,0.04305093723609819
CARAPELLE,2021-12-01,0.03603127607904512
CARMIANO,2014-03-01,0.5976773850706835
CARMIANO,2014-04-01,0.6088354865830482
CARMIANO,2014-05-01,0.6827176145925035
CARMIANO,2014-06-01,0.6719077941694702
CARMIANO,2014-07-01,0.710698822678812
CARMIANO,2014-08-01,0.7049253936090192
CARMIANO,2014-09-01,0.7535326879673873
CARMIANO,2014-10-01,0.7207009263834715
CARMIANO,2014-11-01,0.676763796686018
CARMIANO,2014-12-01,0.5668298935734566
CARMIANO,2015-01-01,0.535530459291097
CARMIANO,2015-02-01,0.460454260237393
CARMIANO,2015-03-01,0.498945852838381
CARMIANO,2015-04-01,0.5394271056619325
CARMIANO,2015-05-01,0.5992090034417358
CARMIANO,2015-06-01,0.6551835102896988
CARMIANO,2015-07-01,0.6753070310216422
CARMIANO,2015-08-01,0.7530009696475545
CARMIANO,2015-09-01,0.7638107050198965
CARMIANO,2015-10-01,0.7712190443897561
CARMIANO,2015-11-01,0.7155118526769488
CARMIANO,2015-12-01,0.6547804369980227
CARMIANO,2016-01-01,0.5874742308479743
CARMIANO,2016-02-01,0.5587030559972838
CARMIANO,2016-03-01,0.5752345618477845
CARMIANO,2016-04-01,0.623010283301829
CARMIANO,2016-05-01,0.5964179807210497
CARMIANO,2016-06-01,0.672603066154673
CARMIANO,2016-07-01,0.641635076439396
CARMIANO,2016-08-01,0.7525717372935624
CARMIANO,2016-09-01,0.7268593977505066
CARMIANO,2016-10-01,0.7639768286306649
CARMIANO,2016-11-01,0.7078427343053806
CARMIANO,2016-12-01,0.6516588103153372
CARMIANO,2017-01-01,0.5403566671956769
CARMIANO,2017-02-01,0.49242024767630876
CARMIANO,2017-03-01,0.5467424975872861
CARMIANO,2017-04-01,0.6040681490622121
CARMIANO,2017-05-01,0.6942248528788378
CARMIANO,2017-06-01,0.6864196712455879
CARMIANO,2017-07-01,0.7402621135888446
CARMIANO,2017-08-01,0.7306153153057271
CARMIANO,2017-09-01,0.7820783361227949
CARMIANO,2017-10-01,0.766796257096867
CARMIANO,2017-11-01,0.7501953422179036
CARMIANO,2017-12-01,0.5314595321548778
CARMIANO,2018-01-01,0.447348132870955
CARMIANO,2018-02-01,0.32845818879746297
CARMIANO,2018-03-01,0.5802574835885878
CARMIANO,2018-04-01,0.5684605414619657
CARMIANO,2018-05-01,0.6844552686992074
CARMIANO,2018-06-01,0.6626199762614592
CARMIANO,2018-07-01,0.704814827930263
CARMIANO,2018-08-01,0.733339984206049
CARMIANO,2018-09-01,0.6998808524874348
CARMIANO,2018-10-01,0.7042079997600967
CARMIANO,2018-11-01,0.5977309810151995
CARMIANO,2018-12-01,0.6015461319357788
CARMIANO,2019-01-01,0.5260748985733296
CARMIANO,2019-02-01,0.44787348493654505
CARMIANO,2019-03-01,0.48461728046695357
CARMIANO,2019-04-01,0.5402709319605858
CARMIANO,2019-05-01,0.6609007924120146
CARMIANO,2019-06-01,0.6608151605295346
CARMIANO,2019-07-01,0.6796971911764734
CARMIANO,2019-08-01,0.7136442308523764
CARMIANO,2019-09-01,0.7151663947888214
CARMIANO,2019-10-01,0.7043459642940304
CARMIANO,2019-11-01,0.6418687751104212
CARMIANO,2019-12-01,0.6204684628930393
CARMIANO,2020-01-01,0.5424340359212299
CARMIANO,2020-02-01,0.510949547110023
CARMIANO,2020-03-01,0.4615323299483082
CARMIANO,2020-04-01,0.49401740256006926
CARMIANO,2020-05-01,0.5631585020104343
CARMIANO,2020-06-01,0.6092513851089086
CARMIANO,2020-07-01,0.6989988375945505
CARMIANO,2020-08-01,0.7070491322259983
CARMIANO,2020-09-01,0.6890453858238363
CARMIANO,2020-10-01,0.6325884668337302
CARMIANO,2020-11-01,0.5901784434703783
CARMIANO,2020-12-01,0.6170534479533871
CARMIANO,2021-01-01,0.5953898451718408
CARMIANO,2021-02-01,0.5556994826483191
CARMIANO,2021-03-01,0.57228183106076
CARMIANO,2021-04-01,0.5752945449240252
CARMIANO,2021-05-01,0.6141595204186902
CARMIANO,2021-06-01,0.5614340270047291
CARMIANO,2021-07-01,0.6202110593136418
CARMIANO,2021-08-01,0.6159085070920847
CARMIANO,2021-09-01,0.6822329582843204
CARMIANO,2021-10-01,0.6609264819767586
CARMIANO,2021-11-01,0.6710620652833419
CARMIANO,2021-12-01,0.638508338819214
CAROSINO,2014-03-01,0.6310726425078526
CAROSINO,2014-04-01,0.6204622928199106
CAROSINO,2014-05-01,0.7049998186831568
CAROSINO,2014-06-01,0.7319867120406938
CAROSINO,2014-07-01,0.8039800822641989
CAROSINO,2014-08-01,0.8118307408109641
CAROSINO,2014-09-01,0.827913680511622
CAROSINO,2014-10-01,0.8044861501620046
CAROSINO,2014-11-01,0.8313865917560902
CAROSINO,2014-12-01,0.8141983329362197
CAROSINO,2015-01-01,0.8130261280499894
CAROSINO,2015-02-01,0.7231492956632537
CAROSINO,2015-03-01,0.742022837256232
CAROSINO,2015-04-01,0.7593299222388896
CAROSINO,2015-05-01,0.8449166659102343
CAROSINO,2015-06-01,0.8248734695816551
CAROSINO,2015-07-01,0.6204478955534737
CAROSINO,2015-08-01,0.21373207467091276
CAROSINO,2015-09-01,0.0636984738864473
CAROSINO,2015-10-01,0.1058062580176623
CAROSINO,2015-11-01,0.1128230124470454
CAROSINO,2015-12-01,0.12230088678812784
CAROSINO,2016-01-01,0.0880597801799642
CAROSINO,2016-02-01,0.08803093380996675
CAROSINO,2016-03-01,0.0709438208227284
CAROSINO,2016-04-01,0.09961348918328736
CAROSINO,2016-05-01,0.09766904237199764
CAROSINO,2016-06-01,0.10995067244562426
CAROSINO,2016-07-01,0.09492008722005385
CAROSINO,2016-08-01,0.1016868384237993
CAROSINO,2016-09-01,0.11250501636785969
CAROSINO,2016-10-01,0.13512244743733198
CAROSINO,2016-11-01,0.13819278624117476
CAROSINO,2016-12-01,0.14288598578978762
CAROSINO,2017-01-01,0.07412187555885658
CAROSINO,2017-02-01,0.05850036630735516
CAROSINO,2017-03-01,0.047449134517283865
CAROSINO,2017-04-01,0.07378825857290447
CAROSINO,2017-05-01,0.11835125986602517
CAROSINO,2017-06-01,0.0917028190462615
CAROSINO,2017-07-01,0.16013489174532308
